debugzxEod:debugB5Wau,initialized,0,,1572027084599
debugzxEod:debugB5Wau,window_resize,0,"[1024, 761]",1572027084599
debugzxEod:debugB5Wau,focus,2007,off,1572027086606
debugzxEod:debugB5Wau,focus,2052,on,1572027088658
debugzxEod:debugB5Wau,window_resize,109851,"[772, 761]",1572027198509
debugzxEod:debugB5Wau,window_resize,456,"[805, 761]",1572027198965
debugzxEod:debugB5Wau,focus,50484,off,1572027249449
debugzxEod:debugB5Wau,focus,1024,on,1572027250473
debugzxEod:debugB5Wau,window_resize,2263,"[948, 761]",1572027252736
debugzxEod:debugB5Wau,window_resize,234,"[613, 761]",1572027252970
debugzxEod:debugB5Wau,window_resize,791,"[772, 761]",1572027253761
debugzxEod:debugB5Wau,focus,79021,off,1572027332782
debugzxEod:debugB5Wau,focus,2613,on,1572027335395
debugzxEod:debugB5Wau,window_resize,2189,"[810, 761]",1572027337584
debugzxEod:debugB5Wau,window_resize,1210,"[907, 761]",1572027338794
debugzxEod:debugB5Wau,focus,509,off,1572027339303
debugzxEod:debugB5Wau,focus,938,on,1572027340241
debugzxEod:debugB5Wau,focus,992843,off,1572028333084
debugzxEod:debugB5Wau,focus,1667,on,1572028334751
debugzxEod:debugB5Wau,focus,112999,off,1572028447750
debugzxEod:debugB5Wau,focus,1750,on,1572028449500
debugzxEod:debugB5Wau,focus,91572,off,1572028541072
debugzxEod:debugB5Wau,focus,2029,on,1572028543101
debugzxEod:debugB5Wau,focus,562480,off,1572029105581
debugzxEod:debugB5Wau,focus,2151,on,1572029107732
debugzxEod:debugB5Wau,focus,727,off,1572029108459
debugzxEod:debugB5Wau,focus,873,on,1572029109332
debugzxEod:debugB5Wau,focus,151512,off,1572029260844
debugzxEod:debugB5Wau,focus,2060,on,1572029262904
debugzxEod:debugB5Wau,focus,156124,off,1572029419028
debugzxEod:debugB5Wau,focus,502,on,1572029419530
debugzxEod:debugB5Wau,focus,79835,off,1572029499365
debugzxEod:debugB5Wau,focus,9129,on,1572029508494
debugzxEod:debugB5Wau,focus,99489,off,1572029607983
debugzxEod:debugB5Wau,focus,1847,on,1572029609830
debugzxEod:debugB5Wau,focus,134328,off,1572029744158
debugzxEod:debugB5Wau,focus,1844,on,1572029746002
debugzxEod:debugB5Wau,focus,315812,off,1572030061814
debugzxEod:debugB5Wau,focus,1606,on,1572030063420
debugzxEod:debugB5Wau,focus,956,off,1572030064376
debugzxEod:debugB5Wau,focus,790,on,1572030065166
debugzxEod:debugB5Wau,focus,388614,off,1572030453780
debugzxEod:debugB5Wau,focus,466,on,1572030454246
debugzxEod:debugB5Wau,focus,128316,off,1572030582562
debugzxEod:debugB5Wau,focus,1956,on,1572030584518
debugzxEod:debugB5Wau,focus,216174,off,1572030800692
debugzxEod:debugB5Wau,focus,1680,on,1572030802372
debugzxEod:debugB5Wau,focus,317527,off,1572031119899
debugzxEod:debugB5Wau,focus,2507,on,1572031122406
debugzxEod:debugB5Wau,window_resize,2344512,"[762, 761]",1572033466918
debugzxEod:debugB5Wau,focus,1203704,off,1572034670622
debugzxEod:debugB5Wau,focus,739,on,1572034671361
debugzxEod:debugB5Wau,focus,356284,off,1572035027645
debugzxEod:debugB5Wau,focus,993,on,1572035028638
debugzxEod:debugB5Wau,focus,1276,off,1572035029914
debugzxEod:debugB5Wau,focus,651,on,1572035030565
debug8xgtk:debug1gos1,initialized,0,,1572035157520
debug8xgtk:debug1gos1,window_resize,0,"[1024, 761]",1572035157520
debugOGcSl:debugnyjK4,initialized,0,,1572035282012
debugOGcSl:debugnyjK4,window_resize,0,"[1024, 761]",1572035282012
debugG3jhQ:debugTuoG0,initialized,0,,1572035393258
debugG3jhQ:debugTuoG0,window_resize,0,"[1024, 761]",1572035393258
debugbmU3h:debug3ygHa,initialized,0,,1572037107442
debugbmU3h:debug3ygHa,window_resize,0,"[1024, 761]",1572037107442
debugsaSd1:debugfxCKz,initialized,0,,1572037639639
debugsaSd1:debugfxCKz,window_resize,0,"[1024, 761]",1572037639639
debugYgAAy:debug0H8Cg,initialized,0,,1572037708141
debugYgAAy:debug0H8Cg,window_resize,0,"[1024, 761]",1572037708141
debugYProJ:debug3wtgd,initialized,0,,1572037723776
debugYProJ:debug3wtgd,window_resize,0,"[1024, 761]",1572037723776
debugq1WJZ:debugch9R5,initialized,0,,1572038651209
debugq1WJZ:debugch9R5,window_resize,0,"[1024, 761]",1572038651209
debugGGBWB:debugqyELU,initialized,0,,1572060242829
debugGGBWB:debugqyELU,window_resize,0,"[1024, 761]",1572060242829
debugHRtuK:debug9xWBA,initialized,0,,1572060657419
debugHRtuK:debug9xWBA,window_resize,0,"[1024, 761]",1572060657419
debugd7eFV:debugH30EQ,initialized,0,,1572060911127
debugd7eFV:debugH30EQ,window_resize,0,"[1024, 761]",1572060911127
debugSLXXi:debugmyx9k,initialized,0,,1572311615425
debugSLXXi:debugmyx9k,window_resize,0,"[1024, 758]",1572311615425
debugSLXXi:debugmyx9k,focus,1993513,off,1572313608938
debugSLXXi:debugmyx9k,focus,1840,on,1572313610778
debugSLXXi:debugmyx9k,focus,5993167,off,1572319603945
debugSLXXi:debugmyx9k,focus,1371,on,1572319605316
debugSLXXi:debugmyx9k,focus,42761,off,1572319648077
debugSLXXi:debugmyx9k,focus,1623,on,1572319649700
debugSLXXi:debugmyx9k,focus,1311438,off,1572320961138
debugSLXXi:debugmyx9k,focus,2630,on,1572320963768
debugSLXXi:debugmyx9k,focus,604541,off,1572321568309
debugSLXXi:debugmyx9k,focus,2396,on,1572321570705
debugSLXXi:debugmyx9k,focus,17784,off,1572321588489
debugSLXXi:debugmyx9k,focus,2032,on,1572321590521
debugSLXXi:debugmyx9k,focus,4239193,off,1572325829714
debugSLXXi:debugmyx9k,focus,1652,on,1572325831366
debugSLXXi:debugmyx9k,focus,1411363,off,1572327242729
debugSLXXi:debugmyx9k,focus,25148,on,1572327267877
debugSLXXi:debugmyx9k,focus,58703,off,1572327326580
debugSLXXi:debugmyx9k,focus,1106,on,1572327327686
debugSLXXi:debugmyx9k,focus,576861,off,1572327904547
debugSLXXi:debugmyx9k,focus,826,on,1572327905373
debugSLXXi:debugmyx9k,focus,39,off,1572327905412
debugSLXXi:debugmyx9k,focus,733,on,1572327906145
debugSLXXi:debugmyx9k,focus,335634,off,1572328241779
debugSLXXi:debugmyx9k,focus,878,on,1572328242657
debugSLXXi:debugmyx9k,focus,108702,off,1572328351359
debugSLXXi:debugmyx9k,focus,1474,on,1572328352833
debugSLXXi:debugmyx9k,focus,672077,off,1572329024910
debugSLXXi:debugmyx9k,focus,1627,on,1572329026537
debugSLXXi:debugmyx9k,focus,377534,off,1572329404071
debugSLXXi:debugmyx9k,focus,2150,on,1572329406221
debugSLXXi:debugmyx9k,focus,54659,off,1572329460880
debugSLXXi:debugmyx9k,focus,2424,on,1572329463304
debugSLXXi:debugmyx9k,focus,108265,off,1572329571569
debugSLXXi:debugmyx9k,focus,1693,on,1572329573262
debugSLXXi:debugmyx9k,focus,315690,off,1572329888952
debugSLXXi:debugmyx9k,focus,1923,on,1572329890875
debugSLXXi:debugmyx9k,focus,464487,off,1572330355362
debugSLXXi:debugmyx9k,focus,1494,on,1572330356856
debugSLXXi:debugmyx9k,focus,3214,off,1572330360070
debugSLXXi:debugmyx9k,focus,4567,on,1572330364637
debugVhvGt:debugbZS5X,initialized,0,,1572330377941
debugVhvGt:debugbZS5X,window_resize,0,"[1024, 756]",1572330377941
debugVhvGt:debugbZS5X,focus,1988,off,1572330379929
debugVhvGt:debugbZS5X,focus,2117,on,1572330382046
debugVhvGt:debugbZS5X,focus,1660726,off,1572332042772
debugVhvGt:debugbZS5X,focus,903,on,1572332043675
debugVhvGt:debugbZS5X,focus,810591,off,1572332854266
debugVhvGt:debugbZS5X,focus,804,on,1572332855070
debugVhvGt:debugbZS5X,focus,132906,off,1572332987976
debugVhvGt:debugbZS5X,focus,1800,on,1572332989776
debugVhvGt:debugbZS5X,focus,33702,off,1572333023478
debugVhvGt:debugbZS5X,focus,1820,on,1572333025298
debugVhvGt:debugbZS5X,focus,152103,off,1572333177401
debugVhvGt:debugbZS5X,focus,1855,on,1572333179256
debugVhvGt:debugbZS5X,focus,46606,off,1572333225862
debugVhvGt:debugbZS5X,focus,2442,on,1572333228304
debugf3w5u:debugYyF9G,initialized,0,,1572333256992
debugf3w5u:debugYyF9G,window_resize,0,"[1024, 756]",1572333256992
debugf3w5u:debugYyF9G,focus,2070892,off,1572335327884
debugf3w5u:debugYyF9G,focus,950,on,1572335328834
debugf3w5u:debugYyF9G,focus,1352168,off,1572336681002
debugf3w5u:debugYyF9G,focus,906,on,1572336681908
debugf3w5u:debugYyF9G,focus,91,off,1572336681999
debugf3w5u:debugYyF9G,focus,141,on,1572336682140
debugf3w5u:debugYyF9G,focus,831316,off,1572337513456
debugf3w5u:debugYyF9G,focus,896,on,1572337514352
debugvdMUA:debug2iPMn,initialized,0,,1572337889445
debugvdMUA:debug2iPMn,window_resize,0,"[1024, 758]",1572337889445
debug47NtJ:debugWdsGV,initialized,0,,1572337983247
debug47NtJ:debugWdsGV,window_resize,0,"[1024, 758]",1572337983247
debug1mh1D:debugVRpFE,initialized,0,,1572338257030
debug1mh1D:debugVRpFE,window_resize,0,"[1024, 758]",1572338257030
debugvh4zr:debugAQOCC,initialized,0,,1572338726614
debugvh4zr:debugAQOCC,window_resize,1,"[1024, 758]",1572338726615
debugvh4zr:debugAQOCC,focus,1775,off,1572338728390
debugvh4zr:debugAQOCC,focus,1950,on,1572338730340
debugvh4zr:debugAQOCC,focus,3386393,off,1572342116733
debugvh4zr:debugAQOCC,focus,945,on,1572342117678
debugvh4zr:debugAQOCC,focus,977021,off,1572343094699
debugvh4zr:debugAQOCC,focus,1697,on,1572343096396
debugvh4zr:debugAQOCC,focus,106,off,1572343096502
debugvh4zr:debugAQOCC,focus,546,on,1572343097048
debugvh4zr:debugAQOCC,focus,74464,off,1572343171512
debugvh4zr:debugAQOCC,focus,2161,on,1572343173673
debugk3xJH:debugwK0uk,initialized,0,,1572343265548
debugk3xJH:debugwK0uk,window_resize,0,"[1024, 758]",1572343265548
debugk3xJH:debugwK0uk,focus,18826895,on,1572362092443
debugk3xJH:debugwK0uk,focus,24328,on,1572362116771
debugk3xJH:debugwK0uk,focus,369111,off,1572362485882
debugk3xJH:debugwK0uk,focus,3545,on,1572362489427
debugk3xJH:debugwK0uk,focus,1057346,off,1572363546773
debugk3xJH:debugwK0uk,focus,1744,on,1572363548517
debugk3xJH:debugwK0uk,focus,160433,off,1572363708950
debugk3xJH:debugwK0uk,focus,1739,on,1572363710689
debugk3xJH:debugwK0uk,focus,1297927,off,1572365008616
debugk3xJH:debugwK0uk,focus,1671,on,1572365010287
debugAmWND:debugPdIac,initialized,0,,1572365162815
debugAmWND:debugPdIac,window_resize,0,"[1024, 758]",1572365162815
debugAmWND:debugPdIac,focus,519038,on,1572365681853
debugAmWND:debugPdIac,focus,1392221,off,1572367074074
debugAmWND:debugPdIac,focus,2196,on,1572367076270
debugAmWND:debugPdIac,focus,10763647,off,1572377839917
debugAmWND:debugPdIac,focus,2220,on,1572377842137
debug1ZAeg:debugxiHy4,initialized,0,,1572398809596
debug1ZAeg:debugxiHy4,window_resize,0,"[1024, 756]",1572398809596
debugAt1lf:debugsZxAx,initialized,0,,1572399050205
debugAt1lf:debugsZxAx,window_resize,0,"[1024, 756]",1572399050205
debugAt1lf:debugsZxAx,focus,2118,off,1572399052323
debugAt1lf:debugsZxAx,focus,2068,on,1572399054391
debugAt1lf:debugsZxAx,focus,1808,off,1572399056199
debugAt1lf:debugsZxAx,focus,1589,on,1572399057788
debugAt1lf:debugsZxAx,focus,82743,off,1572399140531
debugAt1lf:debugsZxAx,focus,1620,on,1572399142151
debugAt1lf:debugsZxAx,focus,107028,off,1572399249179
debugAt1lf:debugsZxAx,focus,871,on,1572399250050
debugAt1lf:debugsZxAx,focus,71977,off,1572399322027
debugAt1lf:debugsZxAx,focus,1397,on,1572399323424
debugAt1lf:debugsZxAx,focus,339364,off,1572399662788
debugAt1lf:debugsZxAx,focus,1633,on,1572399664421
debug3q3oD:debugmU2Le,initialized,0,,1572400003784
debug3q3oD:debugmU2Le,window_resize,0,"[1024, 756]",1572400003784
debug3q3oD:debugmU2Le,focus,68035,off,1572400071819
debug3q3oD:debugmU2Le,focus,1735,on,1572400073554
debugxZHik:debugOcpEs,initialized,0,,1572400185593
debugxZHik:debugOcpEs,window_resize,0,"[1024, 756]",1572400185593
debugxZHik:debugOcpEs,focus,4448761,off,1572404634354
debugxZHik:debugOcpEs,focus,1440,on,1572404635794
debugxZHik:debugOcpEs,focus,1262424,off,1572405898218
debugxZHik:debugOcpEs,focus,1118,on,1572405899336
debugxZHik:debugOcpEs,focus,559064,off,1572406458400
debugxZHik:debugOcpEs,focus,540,on,1572406458940
debugxZHik:debugOcpEs,focus,144,off,1572406459084
debugxZHik:debugOcpEs,focus,230,on,1572406459314
debugxZHik:debugOcpEs,focus,92140365,off,1572498599679
debugxZHik:debugOcpEs,focus,1899,on,1572498601578
debugxZHik:debugOcpEs,focus,479615,off,1572499081193
debugxZHik:debugOcpEs,focus,1275,on,1572499082468
debugxZHik:debugOcpEs,focus,1650982,off,1572500733450
debugxZHik:debugOcpEs,focus,2017,on,1572500735467
debugxZHik:debugOcpEs,focus,137490,off,1572500872957
debugxZHik:debugOcpEs,focus,1115,on,1572500874072
debugxZHik:debugOcpEs,focus,1543507,off,1572502417579
debugxZHik:debugOcpEs,focus,1638,on,1572502419217
debugxZHik:debugOcpEs,focus,1572601,off,1572503991818
debugxZHik:debugOcpEs,focus,711,on,1572503992529
debugxZHik:debugOcpEs,focus,230106,off,1572504222635
debugxZHik:debugOcpEs,focus,1937,on,1572504224572
debugxZHik:debugOcpEs,focus,93846,off,1572504318418
debugxZHik:debugOcpEs,focus,2029,on,1572504320447
debugxZHik:debugOcpEs,focus,1384654,off,1572505705101
debugxZHik:debugOcpEs,focus,2253,on,1572505707354
debugxZHik:debugOcpEs,focus,87500,off,1572505794854
debugxZHik:debugOcpEs,focus,3820,on,1572505798674
debugxZHik:debugOcpEs,focus,966995,off,1572506765669
debugxZHik:debugOcpEs,focus,1905,on,1572506767574
debugxZHik:debugOcpEs,focus,846240,off,1572507613814
debugxZHik:debugOcpEs,focus,921,on,1572507614735
debugxZHik:debugOcpEs,focus,102,off,1572507614837
debugxZHik:debugOcpEs,focus,1155,on,1572507615992
debugxZHik:debugOcpEs,focus,1685756,off,1572509301748
debugxZHik:debugOcpEs,focus,1312,on,1572509303060
debugxZHik:debugOcpEs,focus,15155851,on,1572524458911
debugxZHik:debugOcpEs,focus,43964262,on,1572568423173
debugxZHik:debugOcpEs,focus,71884066,off,1572640307239
debugxZHik:debugOcpEs,focus,1996,on,1572640309235
debugxZHik:debugOcpEs,focus,1498,off,1572640310733
debugxZHik:debugOcpEs,focus,784,on,1572640311517
debugxZHik:debugOcpEs,focus,4155231,off,1572644466748
debugxZHik:debugOcpEs,focus,9147,on,1572644475895
debugxZHik:debugOcpEs,focus,249236675,off,1572893712570
debugxZHik:debugOcpEs,focus,592,on,1572893713162
debug2n28V:debugeIz3q,initialized,0,,1572903193114
debug2n28V:debugeIz3q,window_resize,0,"[1024, 761]",1572903193114
debug2n28V:debugeIz3q,focus,4230558,off,1572907423672
debug2n28V:debugeIz3q,focus,1313,on,1572907424985
debug2n28V:debugeIz3q,focus,684101,off,1572908109086
debug2n28V:debugeIz3q,focus,1837,on,1572908110923
debug2n28V:debugeIz3q,focus,5497,off,1572908116420
debug2n28V:debugeIz3q,focus,44817,on,1572908161237
debug2n28V:debugeIz3q,focus,329036,off,1572908490273
debug2n28V:debugeIz3q,focus,1958,on,1572908492231
debug2n28V:debugeIz3q,focus,228012,off,1572908720243
debug2n28V:debugeIz3q,focus,7009,on,1572908727252
debug2n28V:debugeIz3q,focus,973989,off,1572909701241
debug2n28V:debugeIz3q,focus,1671,on,1572909702912
debug2n28V:debugeIz3q,focus,6046273,off,1572915749185
debug2n28V:debugeIz3q,focus,1821,on,1572915751006
debug2n28V:debugeIz3q,focus,84437,off,1572915835443
debug2n28V:debugeIz3q,focus,2395,on,1572915837838
debug2n28V:debugeIz3q,focus,11268843,off,1572927106681
debug2n28V:debugeIz3q,focus,2172,on,1572927108853
debug2n28V:debugeIz3q,focus,870661,off,1572927979514
debug2n28V:debugeIz3q,focus,1810,on,1572927981324
debug2n28V:debugeIz3q,focus,3169,off,1572927984493
debug2n28V:debugeIz3q,focus,4449,on,1572927988942
debug2n28V:debugeIz3q,focus,749902,off,1572928738844
debug2n28V:debugeIz3q,focus,20742,on,1572928759586
debug2n28V:debugeIz3q,focus,16389,off,1572928775975
debug2n28V:debugeIz3q,focus,10690,on,1572928786665
debug2n28V:debugeIz3q,focus,5016,off,1572928791681
debug2n28V:debugeIz3q,focus,12699,on,1572928804380
debug2n28V:debugeIz3q,window_resize,1821,"[766, 761]",1572928806201
debug2n28V:debugeIz3q,window_resize,335,"[757, 761]",1572928806536
debug2n28V:debugeIz3q,window_resize,556,"[759, 761]",1572928807092
debug2n28V:debugeIz3q,focus,396778,off,1572929203870
debug2n28V:debugeIz3q,focus,1520,on,1572929205390
debug2n28V:debugeIz3q,focus,1196,off,1572929206586
debug2n28V:debugeIz3q,focus,10579,on,1572929217165
debug2n28V:debugeIz3q,focus,2915,off,1572929220080
debug2n28V:debugeIz3q,focus,7290,on,1572929227370
debug2n28V:debugeIz3q,focus,336121,off,1572929563491
debug2n28V:debugeIz3q,focus,5672,on,1572929569163
debug2n28V:debugeIz3q,focus,63287,off,1572929632450
debug2n28V:debugeIz3q,focus,3162,on,1572929635612
debug2n28V:debugeIz3q,focus,30794,off,1572929666406
debug2n28V:debugeIz3q,focus,2145,on,1572929668551
debug2n28V:debugeIz3q,focus,1487227,off,1572931155778
debug2n28V:debugeIz3q,focus,231481,on,1572931387259
debug2n28V:debugeIz3q,focus,150963,off,1572931538222
debug2n28V:debugeIz3q,focus,1852,on,1572931540074
debug2n28V:debugeIz3q,focus,46643463,off,1572978183537
debug2n28V:debugeIz3q,focus,5129,on,1572978188666
debug2n28V:debugeIz3q,focus,274030179,off,1573252218845
debug2n28V:debugeIz3q,focus,1639,on,1573252220484
debug2n28V:debugeIz3q,focus,22998282,off,1573275218766
debug2n28V:debugeIz3q,focus,1437,on,1573275220203
debug2n28V:debugeIz3q,focus,412843,off,1573275633046
debug2n28V:debugeIz3q,focus,1759,on,1573275634805
debug2n28V:debugeIz3q,focus,153865,off,1573275788670
debug2n28V:debugeIz3q,focus,3924,on,1573275792594
debug2n28V:debugeIz3q,focus,1852,off,1573275794446
debug2n28V:debugeIz3q,focus,2393,on,1573275796839
debug2n28V:debugeIz3q,focus,133147,off,1573275929986
debug2n28V:debugeIz3q,focus,2322,on,1573275932308
debug2n28V:debugeIz3q,focus,1132302,off,1573277064610
debug2n28V:debugeIz3q,focus,872,on,1573277065482
debug2n28V:debugeIz3q,focus,2073613,on,1573279139095
debug2n28V:debugeIz3q,focus,1215034,on,1573280354129
debug2n28V:debugeIz3q,focus,2477032,on,1573282831161
debug2n28V:debugeIz3q,focus,621120,off,1573283452281
debug2n28V:debugeIz3q,focus,1151,on,1573283453432
debug2n28V:debugeIz3q,focus,15,off,1573283453447
debug2n28V:debugeIz3q,focus,742,on,1573283454189
debugRxtVM:debugdBQmG,initialized,0,,1573284796618
debugRxtVM:debugdBQmG,window_resize,0,"[1024, 764]",1573284796618
debugRxtVM:debugdBQmG,focus,2906,off,1573284799524
debugRxtVM:debugdBQmG,focus,720,on,1573284800244
debugRxtVM:debugdBQmG,focus,480,off,1573284800724
debugRxtVM:debugdBQmG,focus,627,on,1573284801351
debugRxtVM:debugdBQmG,focus,51149701,off,1573335951052
debugRxtVM:debugdBQmG,focus,5014,on,1573335956066
debugRxtVM:debugdBQmG,focus,566606,off,1573336522672
debugRxtVM:debugdBQmG,focus,2372,on,1573336525044
debugRxtVM:debugdBQmG,window_resize,9946101,"[833, 764]",1573346471145
debugRxtVM:debugdBQmG,focus,422298,off,1573346893443
debugRxtVM:debugdBQmG,focus,826,on,1573346894269
debugRxtVM:debugdBQmG,focus,447,off,1573346894716
debugRxtVM:debugdBQmG,focus,703,on,1573346895419
debugdHYFX:debugpOtJv,initialized,0,,1573347327235
debugdHYFX:debugpOtJv,window_resize,0,"[1024, 764]",1573347327235
debugdHYFX:debugpOtJv,focus,8846247,off,1573356173482
debugdHYFX:debugpOtJv,focus,1307,on,1573356174789
debugdHYFX:debugpOtJv,focus,123846,off,1573356298635
debugdHYFX:debugpOtJv,focus,13779,on,1573356312414
debugdHYFX:debugpOtJv,focus,22898,off,1573356335312
debugdHYFX:debugpOtJv,focus,64158,on,1573356399470
debugdHYFX:debugpOtJv,focus,28481,off,1573356427951
debugdHYFX:debugpOtJv,focus,40653,on,1573356468604
debugdHYFX:debugpOtJv,focus,44709,off,1573356513313
debugdHYFX:debugpOtJv,focus,5784,on,1573356519097
debugsof42:debuggYfKO,initialized,0,,1573497204229
debugsof42:debuggYfKO,window_resize,1,"[1024, 758]",1573497204230
debugsof42:debuggYfKO,focus,22295967,off,1573519500197
debugsof42:debuggYfKO,focus,1473,on,1573519501670
debugsof42:debuggYfKO,focus,199884,on,1573519701554
debugsof42:debuggYfKO,focus,8635749,off,1573528337303
debugsof42:debuggYfKO,focus,907,on,1573528338210
debugsof42:debuggYfKO,focus,3400,off,1573528341610
debugsof42:debuggYfKO,focus,1613,on,1573528343223
debugsof42:debuggYfKO,focus,7369,off,1573528350592
debugsof42:debuggYfKO,focus,6560,on,1573528357152
debugsof42:debuggYfKO,focus,2002500,off,1573530359652
debugsof42:debuggYfKO,focus,814,on,1573530360466
debugsof42:debuggYfKO,focus,599996,off,1573530960462
debugsof42:debuggYfKO,focus,28850,on,1573530989312
debugsof42:debuggYfKO,window_resize,12690,"[853, 758]",1573531002002
debugsof42:debuggYfKO,window_resize,269,"[859, 758]",1573531002271
debugsof42:debuggYfKO,focus,394833,off,1573531397104
debugsof42:debuggYfKO,focus,336710,on,1573531733814
debug0SDUh:debugryM4P,initialized,0,,1573682867774
debug0SDUh:debugryM4P,window_resize,0,"[859, 762]",1573682867774
debugGsRX1:debugVJHdx,initialized,0,,1574105017527
debugGsRX1:debugVJHdx,window_resize,0,"[1024, 761]",1574105017527
debugGsRX1:debugVJHdx,focus,382620,off,1574105400147
debugGsRX1:debugVJHdx,focus,556,on,1574105400703
debugGsRX1:debugVJHdx,focus,3295,off,1574105403998
debugGsRX1:debugVJHdx,focus,17169,on,1574105421167
debugGsRX1:debugVJHdx,focus,1627,off,1574105422794
debugGsRX1:debugVJHdx,focus,1788,on,1574105424582
debugGsRX1:debugVJHdx,focus,1400,off,1574105425982
debugGsRX1:debugVJHdx,focus,52526,on,1574105478508
debugGsRX1:debugVJHdx,focus,1617,off,1574105480125
debugGsRX1:debugVJHdx,focus,50724,on,1574105530849
debugGsRX1:debugVJHdx,focus,2627,off,1574105533476
debugGsRX1:debugVJHdx,focus,40322,on,1574105573798
debugGsRX1:debugVJHdx,focus,4292,off,1574105578090
debugGsRX1:debugVJHdx,focus,31098,on,1574105609188
debugGsRX1:debugVJHdx,focus,234762,off,1574105843950
debugGsRX1:debugVJHdx,focus,692,on,1574105844642
debugGsRX1:debugVJHdx,focus,143,off,1574105844785
debugGsRX1:debugVJHdx,focus,636,on,1574105845421
debugGsRX1:debugVJHdx,focus,3101,off,1574105848522
debugGsRX1:debugVJHdx,focus,78332,on,1574105926854
debugGsRX1:debugVJHdx,focus,4676,off,1574105931530
debugGsRX1:debugVJHdx,focus,72845,on,1574106004375
debugGsRX1:debugVJHdx,focus,2495,off,1574106006870
debugGsRX1:debugVJHdx,focus,21249,on,1574106028119
debugGsRX1:debugVJHdx,focus,357035,off,1574106385154
debugGsRX1:debugVJHdx,focus,259315,on,1574106644469
debugGsRX1:debugVJHdx,focus,579489,off,1574107223958
debugGsRX1:debugVJHdx,focus,1362,on,1574107225320
debugGsRX1:debugVJHdx,focus,9845,off,1574107235165
debugGsRX1:debugVJHdx,focus,123149,on,1574107358314
debugGsRX1:debugVJHdx,focus,1021,off,1574107359335
debugGsRX1:debugVJHdx,focus,33759,on,1574107393094
debugGsRX1:debugVJHdx,focus,1530,off,1574107394624
debugGsRX1:debugVJHdx,focus,6129,on,1574107400753
debugGsRX1:debugVJHdx,focus,2358,off,1574107403111
debugGsRX1:debugVJHdx,focus,1943,on,1574107405054
debugGsRX1:debugVJHdx,focus,7443,off,1574107412497
debugGsRX1:debugVJHdx,focus,19512,on,1574107432009
debugGsRX1:debugVJHdx,focus,1130097,off,1574108562106
debugGsRX1:debugVJHdx,focus,1205,on,1574108563311
debugGsRX1:debugVJHdx,focus,0,off,1574108563311
debugGsRX1:debugVJHdx,window_resize,2417,"[855, 761]",1574108565728
debugGsRX1:debugVJHdx,window_resize,472,"[875, 761]",1574108566200
debugGsRX1:debugVJHdx,window_resize,33419,"[895, 761]",1574108599619
debugGsRX1:debugVJHdx,focus,115627,on,1574108715246
